contract_ticker,etf,mode,bar,K_chosen,k_lag,direction,beta,z_stat,p_value,p_fdr,pseudo_r2,n_obs,n_up,n_total,contract_title
FEDDECISION-24SEP-C25,VDC,event,2min,8,7,kalshi_leads_etf,-0.007304727295229331,-0.1303603184273434,0.896281359940128,0.896281359940128,1.9443858483403353e-05,462,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,event,2min,8,8,kalshi_leads_etf,-0.07203096087633996,-1.545994347685399,0.12210593291089918,0.3065949942774231,0.001813974140258634,461,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
KXECDJT281,VNQ,calendar,5min,6,-6,etf_leads_kalshi,-0.17358451915795936,-1.1186071137284734,0.2633077873011994,0.427875154364449,0.013721714506697902,93,50,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,-5,etf_leads_kalshi,0.10662041642745783,1.928265718843289,0.053822083521926814,0.20450808763298287,0.005468329046984355,94,51,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,-4,etf_leads_kalshi,-0.15753926398025697,-1.2485312603653809,0.2118365678563361,0.39341076887605275,0.011490011902091757,95,51,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,-3,etf_leads_kalshi,0.02097279335520674,0.31394116974529945,0.753565721006862,0.8163628644241004,0.0002063870374557908,96,51,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,-2,etf_leads_kalshi,0.1816583135728706,2.3965415450962917,0.0165506171285678,0.20450808763298287,0.014859921329899106,97,52,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,-1,etf_leads_kalshi,-0.056779157177165564,-1.0400004118779882,0.2983397093059579,0.4309351356641614,0.0014676466209204708,98,52,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,0,contemp,-0.35312322498079984,-1.8597170716177134,0.0629255654255332,0.20450808763298287,0.04722695822679712,99,53,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,1,kalshi_leads_etf,0.12845078677553393,0.9013375124982713,0.3674088944484274,0.4776315627829556,0.00760559287642848,98,53,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,2,kalshi_leads_etf,-0.21022490231943447,-1.9532766198233353,0.050786826349879875,0.20450808763298287,0.019271340377999935,97,52,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,3,kalshi_leads_etf,-0.050577373976522726,-0.4922869128030564,0.6225165305354445,0.7357013542691617,0.0011927781238265656,96,52,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,4,kalshi_leads_etf,0.23747761515302898,1.3742215373224163,0.16937291641568064,0.3669746522339747,0.025587950700438622,95,52,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,5,kalshi_leads_etf,-0.16828379609527155,-1.5796258145754372,0.11419258386422675,0.29690071804698953,0.01288263769802811,94,52,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,calendar,5min,6,6,kalshi_leads_etf,-0.025337520823983075,-0.1750372320188602,0.8610503782481245,0.8610503782481245,0.0003032194624080775,93,51,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,-6,etf_leads_kalshi,-0.06736075794551448,-0.6503137122017103,0.5154896015340962,0.9174210579154943,0.0021669025435672173,96,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,-5,etf_leads_kalshi,0.0070586590220880095,0.16320305444189037,0.8703585613558067,0.9174210579154943,2.4114806197017558e-05,97,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,-4,etf_leads_kalshi,-0.07625579302821647,-0.5745654624322704,0.5655852157686148,0.9174210579154943,0.0027005891603240073,98,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,-3,etf_leads_kalshi,0.14299225739304997,1.6765480220241602,0.09363089816720614,0.4057338920578933,0.009347152090071864,99,55,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,-2,etf_leads_kalshi,0.03792207902979372,0.673083881687049,0.5008939276222147,0.9174210579154943,0.0006594516120865812,100,55,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,-1,etf_leads_kalshi,0.0874594210520238,1.708824070777089,0.08748354256752647,0.4057338920578933,0.0034679139294473416,101,55,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,0,contemp,-0.07709643011696883,-1.7609019018400618,0.07825500798746517,0.4057338920578933,0.002672848262321059,102,55,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,1,kalshi_leads_etf,0.12104566069052719,0.9543411767645632,0.3399109712846201,0.9174210579154943,0.006633156088635461,101,55,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,2,kalshi_leads_etf,0.05338466346050146,0.3663011184912004,0.7141403950759968,0.9174210579154943,0.0013025210903825357,100,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,3,kalshi_leads_etf,-0.12384754166951258,-0.5365009750637875,0.5916123622083345,0.9174210579154943,0.007229969798618341,99,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,4,kalshi_leads_etf,0.059531249001327724,0.3208218666499753,0.748345387445736,0.9174210579154943,0.001650876605969409,98,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,5,kalshi_leads_etf,0.010690285766512299,0.1036828236583461,0.9174210579154943,0.9174210579154943,5.3321437850528675e-05,97,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VNQ,event,5min,6,6,kalshi_leads_etf,0.011201340680365938,0.15366625650939889,0.8778728921168194,0.9174210579154943,6.035648869162635e-05,96,54,108,"Will Trump win 281-257 - AZ, GA, NC, PA?"
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-8,etf_leads_kalshi,0.01933875799741269,0.22462456925034052,0.8222713497806923,0.9297122812918936,0.00017176787019335116,454,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-7,etf_leads_kalshi,-0.035748402967850826,-0.9758118779807747,0.32915769747362633,0.699460107131456,0.0005725147760247129,455,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-6,etf_leads_kalshi,0.09993451013079838,1.678609017837642,0.09322826790682599,0.45632203644013336,0.004408075330463612,456,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-5,etf_leads_kalshi,-0.03200069276740106,-0.4137864141845702,0.679030534474857,0.9297122812918936,0.0004746088134707227,457,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-4,etf_leads_kalshi,0.00014861776788014316,0.0028038256934134046,0.9977628736992152,0.9977628736992152,1.0131290140158455e-08,458,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-3,etf_leads_kalshi,-0.10056719233733401,-1.6101281128367917,0.1073698909270902,0.45632203644013336,0.004566310849655308,459,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-2,etf_leads_kalshi,0.04427504218783239,0.42885789042408645,0.6680266466216673,0.9297122812918936,0.0009105219811809118,460,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,-1,etf_leads_kalshi,-0.08183032075675738,-1.622015609773525,0.10480000586074321,0.45632203644013336,0.00296498668923606,461,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,0,contemp,0.011924070972969701,0.3430293444769185,0.7315763843226354,0.9297122812918936,6.500640708906325e-05,462,235,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,1,kalshi_leads_etf,0.03358792457146859,0.7710785705408538,0.4406603616804946,0.8323584609520454,0.00046217851834351453,461,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,2,kalshi_leads_etf,-0.08944368083122153,-1.6149848743913369,0.10631397046053871,0.45632203644013336,0.0032582115898598385,460,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,3,kalshi_leads_etf,0.026692651040026206,0.6562325439560714,0.5116745124658876,0.8698466711920089,0.00026176246995146535,459,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,4,kalshi_leads_etf,-0.007613405621752507,-0.15728108897949178,0.875023323568841,0.9297122812918936,2.0917978352574806e-05,458,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,5,kalshi_leads_etf,0.008630463886479894,0.22637685420674392,0.8209083283632257,0.9297122812918936,2.6890068510865284e-05,457,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,6,kalshi_leads_etf,-0.07239019910188549,-1.2370097614832718,0.21608345868521817,0.5247741139498155,0.0019189456240125136,456,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,7,kalshi_leads_etf,-0.11858879943482041,-1.298648347930029,0.19406463770218096,0.5247741139498155,0.004846889320201608,455,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,calendar,2min,8,8,kalshi_leads_etf,0.09782768171882407,1.3873369309591104,0.16533904676995548,0.5247741139498155,0.0035421527794207153,454,230,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-8,etf_leads_kalshi,-0.019311830949860175,-0.2831370659322947,0.7770717691020238,0.8256387546709003,0.00017193559644990142,457,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-7,etf_leads_kalshi,0.018767703547471204,0.3392702560250865,0.7344061475105723,0.8256387546709003,0.000162850384798241,458,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-6,etf_leads_kalshi,0.0599420829916006,1.0526416593101964,0.2925052564220678,0.8256387546709003,0.0016170754876092541,459,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-5,etf_leads_kalshi,0.03241146317633275,0.517467607453038,0.6048297755408552,0.8256387546709003,0.00047454843437477745,460,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-4,etf_leads_kalshi,-0.03798779700751373,-0.5951818520379385,0.5517219198033363,0.8256387546709003,0.0006667681189808095,461,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-3,etf_leads_kalshi,-0.06158000364871869,-1.1487256749473773,0.25066911539689307,0.8256387546709003,0.0017270355211496113,462,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-2,etf_leads_kalshi,0.029177485688400832,0.33547124617756685,0.7372696315210716,0.8256387546709003,0.0003924758474171952,463,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,-1,etf_leads_kalshi,-0.08581811626354406,-1.7211852581635692,0.08521721202816172,0.6151622639142148,0.003271066455027505,464,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,0,contemp,0.017716410416819567,0.5310883809502905,0.5953575354550877,0.8256387546709003,0.00014349401577462562,465,235,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,1,kalshi_leads_etf,0.04345976620003024,0.8770741793567651,0.3804463483061814,0.8256387546709003,0.0007692694956894508,464,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,2,kalshi_leads_etf,-0.09417085737269675,-1.9265429568867134,0.05403661346275115,0.6151622639142148,0.0036078723350535524,463,234,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,3,kalshi_leads_etf,0.023371949556790395,0.5005543543423169,0.6166847936779977,0.8256387546709003,0.00020109192523931618,462,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,4,kalshi_leads_etf,-0.02021386815466913,-0.3016667643825211,0.7629061067645395,0.8256387546709003,0.00014692699598262138,461,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,5,kalshi_leads_etf,0.01741939431381655,0.43114581535901836,0.6663623494126292,0.8256387546709003,0.00010919879352533357,460,233,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,6,kalshi_leads_etf,-0.028712514702255137,-0.6324750741038931,0.5270764910357156,0.8256387546709003,0.0003006720757152692,459,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,7,kalshi_leads_etf,-0.15632734274162596,-1.6047081542768822,0.10855804657309673,0.6151622639142148,0.008083747887739468,458,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VOX,event,2min,8,8,kalshi_leads_etf,0.002660295785190194,0.04902434993113087,0.9608998908284659,0.9608998908284659,2.5784206094670026e-06,457,230,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-8,etf_leads_kalshi,-0.06839768049070274,-1.9985702604297053,0.04565487082854931,0.1802049640608334,0.0020757367030258544,446,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-7,etf_leads_kalshi,-0.10102982283411113,-1.3208867984082673,0.1865391122435025,0.35235165645994915,0.0043091406155130185,447,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-6,etf_leads_kalshi,-0.026011619026210617,-0.5438878210057191,0.5865186703356647,0.6231760872316437,0.00030724711657426074,448,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-5,etf_leads_kalshi,0.08772088872597188,1.6514117908170505,0.09865451885820462,0.23958954579849692,0.0034145006966763702,449,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-4,etf_leads_kalshi,0.02191212200409454,0.5716354932498627,0.5675689444244856,0.6231760872316437,0.00021860695980635558,450,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-3,etf_leads_kalshi,0.11327940006861512,3.4098915472002,0.0006498871703228668,0.011048081895488737,0.005377938736668475,451,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-2,etf_leads_kalshi,-0.042413502514641294,-0.9019259784818893,0.36709619019532025,0.5971960273743565,0.0008103742265915814,452,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,-1,etf_leads_kalshi,-0.10965460409995464,-1.9030857784222999,0.05702935333619712,0.1802049640608334,0.005076914981079761,453,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,0,contemp,0.056389652224561666,0.7443259345098799,0.4566793150509785,0.5971960273743565,0.001433663141507835,454,232,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,1,kalshi_leads_etf,-0.06610338329628153,-1.854961308048024,0.06360175202147061,0.1802049640608334,0.0017615205363610276,453,231,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,2,kalshi_leads_etf,-0.024208874701730963,-0.5963870777365095,0.5509166711030831,0.6231760872316437,0.0002438613291324554,452,230,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,3,kalshi_leads_etf,0.12873937065521152,2.343637319457872,0.0190967310152001,0.16232221362920085,0.005698261186120601,451,230,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,4,kalshi_leads_etf,-0.06019246637863176,-0.7739397936388639,0.43896639575422736,0.5971960273743565,0.001298354741339658,450,229,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,5,kalshi_leads_etf,0.055621862608302874,0.8627973335746547,0.388248905462259,0.5971960273743565,0.0011445851061965273,449,229,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,6,kalshi_leads_etf,0.12187003364984564,1.4651861846974197,0.14287012778197702,0.3035990215367012,0.005062100575934925,448,229,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,7,kalshi_leads_etf,0.0007972188318229585,0.01317978902339527,0.9894843542644048,0.9894843542644048,2.3510955193817296e-07,447,229,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,calendar,2min,8,8,kalshi_leads_etf,-0.08495746896153085,-2.0416115838788844,0.04119007533088406,0.1802049640608334,0.002504534458431462,446,228,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VPU,event,2min,8,-8,etf_leads_kalshi,-0.04732785574821172,-1.7616337168386191,0.0781312034149872,0.26737043804291244,0.001006610819976328,458,235,477,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
